bay_id	lat	lon
567	-37.80825367414	144.971484850868
568	-37.8086975892471	144.971938913713
569	-37.8080633892074	144.971397142288
570	-37.8080151221337	144.971375042172
571	-37.808584210438	144.971887367299
573	-37.8085342546119	144.971864117348
574	-37.8084833685789	144.971840691091
575	-37.8084326860508	144.971817297546
576	-37.8083819576199	144.971793943697
577	-37.808331599821	144.97177073995
579	-37.8082812529151	144.971747541639
580	-37.8082304836055	144.971724149314
581	-37.8081797102188	144.971700755428
604	-37.8109846657938	144.972766358601
605	-37.8109334768381	144.972744464408
606	-37.810882285196	144.972722566196
607	-37.8108313085731	144.972700761036
609	-37.8107291582493	144.972657048585
610	-37.8102492521867	144.972406801372
623	-37.8090882836988	144.971871344679
624	-37.808951300617	144.972055561802
625	-37.8090375230668	144.971847853705
626	-37.8089870331234	144.971824432985
627	-37.8089005406614	144.972032174831
628	-37.8089365386428	144.971801319539
629	-37.8088864111522	144.971778092482
631	-37.8088497943303	144.97200883401
632	-37.8088357154452	144.971754714766
633	-37.8087849080028	144.971731269522
634	-37.8087990265634	144.971985549252
635	-37.8087350825426	144.971708289176
637	-37.8087483274348	144.97196222824
639	-37.8088965609683	144.971907927928
640	-37.8088730805952	144.971897138469
641	-37.8088492668681	144.971886195698
643	-37.8088020022636	144.971864476909
644	-37.8087784623792	144.971853660695
645	-37.8087548085108	144.971842791407
646	-37.8087310379072	144.971831869057
649	-37.8086601800454	144.971799320293
650	-37.8086367659653	144.971788587003
652	-37.8085440211786	144.971746072578
653	-37.8084995070477	144.971725667273
654	-37.8083226488282	144.971644414558
655	-37.8082781629996	144.971623831196
656	-37.8082561651401	144.971613628783
657	-37.8082328618676	144.971603141192
658	-37.8082093392435	144.971592262126
659	-37.808186243571	144.971581220198
660	-37.8081624016607	144.971570394805
661	-37.8081384856734	144.971559423631
662	-37.8081149171958	144.971548291015
663	-37.808091944618	144.971538144402
673	-37.8091888179715	144.97191773205
674	-37.8091384402319	144.97189445766
675	-37.8154463360107	144.971998599984
676	-37.8153951145484	144.971975007788
677	-37.8149106607765	144.971752780932
678	-37.8148558548155	144.97172733723
679	-37.8148033831453	144.971702877484
680	-37.8147535201408	144.971679604381
681	-37.8147058020079	144.971657404204
682	-37.8144388605509	144.971779266528
683	-37.8143881187553	144.971755770021
684	-37.8143373769751	144.971732272409
